id_estudiante,semestre,edad,sexo,departamento_origen,zona_origen,estrato,tipo_colegio,percentil_saber11,programa,trabaja,horas_trabajo_semana,personas_a_cargo,ingreso_hogar_smlmv,apoyo_financiero,fuente_financiacion,tiempo_desplazamiento_min,creditos_matriculados,promedio_academico,asistencia_pct,actividad_lms_pct,materias_perdidas,materias_canceladas,mora_financiera,acompanamiento_bienestar,creditos_prev_matriculados,creditos_prev_aprobados,pct_creditos_prev_aprobados,probabilidad_latente_desercion,deserta_siguiente_periodo
EST-00556,1,19,Mujer,Valle del Cauca,Urbana,1,Oficial,51,Diseño,No,0,0,1.38,No,Crédito educativo,42,17,3.39,77.6,76,0,0,No,Sí,,,,0.1577,No
EST-00557,2,20,Mujer,Caldas,Urbana,2,Oficial,69,Derecho,Sí,25,0,2.17,Sí,Recursos familiares,49,15,2.72,82.1,50,0,0,No,No,16,16,100,0.1333,No
EST-00558,1,26,Mujer,Caldas,Urbana,2,Oficial,49,Derecho,No,0,1,1.4,No,Recursos familiares,19,16,3.78,85.9,93,0,0,No,No,,,,0.1084,No
EST-00559,1,20,Mujer,Meta,Urbana,2,Privado,37,Ingeniería Industrial,No,0,0,1.76,No,Crédito educativo,74,20,3.4,83.1,41,0,0,No,No,,,,0.1501,No
EST-00560,1,19,Hombre,Cauca,Urbana,1,Oficial,85,Psicología,No,0,0,0.66,No,Crédito educativo,47,16,3.81,86.2,80,0,0,No,No,,,,0.1633,Sí
EST-00561,2,34,Mujer,Otro,Urbana,2,Oficial,32,Ingeniería Industrial,Sí,48,0,1.09,Sí,Mixto,100,18,2.58,83.3,69,1,1,No,No,18,15,83.3,0.3449,No
EST-00562,2,20,Hombre,Nariño,Urbana,2,Oficial,59,Administración,Sí,5,0,1.12,Sí,Crédito educativo,34,18,3.03,99.2,62,0,0,Sí,No,18,18,100,0.1149,No
EST-00563,1,21,Hombre,Otro,Urbana,1,Oficial,51,Diseño,No,0,1,1.4,Sí,Beca / subsidio,37,20,3.76,91.3,84,3,0,Sí,No,,,,0.1904,Sí
EST-00564,2,23,Hombre,Tolima,Urbana,2,Privado,70,Comunicación,Sí,39,0,1.13,No,Crédito educativo,10,18,3.24,86.5,51,0,0,No,No,18,18,100,0.0838,No
EST-00565,2,18,No binario / otro,Cundinamarca,Urbana,2,Oficial,33,Administración,No,0,0,1.21,Sí,Recursos familiares,37,18,3.5,89.1,93,0,0,No,No,16,16,100,0.0237,No
EST-00566,1,19,Mujer,Risaralda,Rural,2,Privado,51,Derecho,No,0,0,1.79,No,Mixto,127,17,3.05,80.5,80,0,0,Sí,No,,,,0.3892,No
EST-00567,1,20,Mujer,Cesar,Urbana,3,Oficial,40,Contaduría,Sí,27,0,2.41,Sí,Beca / subsidio,48,17,3.73,91.6,77,0,0,No,No,,,,0.0567,No
EST-00568,2,26,Hombre,Bolívar,Urbana,2,Oficial,51,Administración,Sí,43,0,2.7,Sí,Mixto,39,16,2.35,87.6,48,0,0,No,No,14,14,100,0.1043,No
EST-00569,1,19,Mujer,Bogotá D.C.,Urbana,3,Oficial,49,Enfermería,No,0,0,2.19,No,Mixto,39,18,4.07,91.5,48,0,0,No,No,,,,0.0535,No
EST-00570,1,21,Mujer,Antioquia,Urbana,3,Oficial,45,Psicología,No,0,0,2.59,No,Recursos familiares,10,15,3.1,96.1,68,0,0,Sí,No,,,,0.1606,No
EST-00571,1,19,Hombre,Bogotá D.C.,Urbana,3,Privado,43,Ingeniería de Sistemas,No,0,0,3.1,No,Crédito educativo,72,16,3.67,85.9,69,0,0,No,No,,,,0.0902,No
EST-00572,1,19,Mujer,Bogotá D.C.,Urbana,2,Oficial,46,Negocios Internacionales,No,0,0,1.63,Sí,Mixto,25,20,3.62,89.8,86,0,0,No,No,,,,0.0703,No
EST-00573,2,19,Mujer,Santander,Urbana,2,Privado,29,Derecho,Sí,15,0,1.12,No,Crédito educativo,70,16,3.52,92.7,83,0,0,Sí,Sí,16,16,100,0.1668,No
EST-00574,1,19,Mujer,Bogotá D.C.,Urbana,3,Oficial,33,Comunicación,No,0,0,2.45,Sí,Beca / subsidio,63,20,3.11,93.7,46,1,0,No,No,,,,0.1217,No
EST-00575,1,27,Hombre,Bogotá D.C.,Urbana,3,Oficial,63,Derecho,No,0,0,2.17,Sí,Mixto,68,18,2.96,100,65,2,0,No,No,,,,0.1725,No
EST-00576,1,17,Mujer,Bogotá D.C.,Urbana,3,Oficial,74,Negocios Internacionales,Sí,12,0,2.49,No,Beca / subsidio,59,18,3.33,90.6,72,0,0,No,No,,,,0.08,No
EST-00577,2,18,Hombre,Cundinamarca,Urbana,2,Privado,65,Administración,No,0,0,2.13,Sí,Crédito educativo,26,17,4.05,100,95,0,0,No,No,18,18,100,0.0347,No
EST-00578,2,22,Hombre,Cauca,Urbana,3,Oficial,59,Negocios Internacionales,No,0,2,2.18,No,Recursos familiares,43,16,3.27,92.8,79,1,0,No,No,16,14,87.5,0.0754,No
EST-00579,1,19,Hombre,Boyacá,Urbana,3,Oficial,55,Administración,No,0,0,1.4,No,Recursos familiares,22,20,3.63,94.9,79,0,1,No,No,,,,0.0749,No
EST-00580,2,19,Mujer,Antioquia,Urbana,3,Oficial,78,Derecho,No,0,0,1.97,No,Mixto,72,18,3.35,92.8,68,2,0,No,No,18,14,77.8,0.1236,No
EST-00581,2,18,Mujer,Antioquia,Urbana,3,Oficial,50,Derecho,No,0,0,2.53,No,Mixto,27,17,3.31,99.6,77,0,0,No,Sí,16,15,93.8,0.0593,Sí
EST-00582,1,20,Hombre,Bogotá D.C.,Urbana,2,Oficial,46,Administración,Sí,7,0,1.58,No,Recursos familiares,80,17,3.22,88.6,94,0,0,Sí,No,,,,0.2284,No
EST-00583,1,17,Mujer,Bogotá D.C.,Urbana,3,Privado,67,Derecho,No,0,0,2.67,No,Recursos familiares,18,15,3.87,100,77,0,0,No,Sí,,,,0.0852,No
EST-00584,2,19,Mujer,Bogotá D.C.,Urbana,1,Oficial,60,Psicología,No,0,0,0.93,No,Crédito educativo,55,17,4.21,82.3,73,0,0,Sí,No,18,18,100,0.164,No
EST-00585,1,20,Hombre,Risaralda,Urbana,2,Oficial,53,Psicología,Sí,22,0,2.54,No,Recursos familiares,86,16,3.22,85.4,68,1,0,No,No,,,,0.1582,No
EST-00586,1,19,Hombre,Bogotá D.C.,Urbana,3,Privado,62,Psicología,No,0,0,2.52,No,Recursos familiares,81,18,3.68,89.8,83,1,1,No,No,,,,0.142,No
EST-00587,1,25,Mujer,Bolívar,Rural,2,Oficial,63,Enfermería,Sí,8,0,1.04,Sí,Recursos familiares,106,20,2.86,90.4,63,1,0,No,Sí,,,,0.1546,No
EST-00588,1,19,Hombre,Huila,Urbana,2,Oficial,66,Ingeniería de Sistemas,No,0,0,1.12,No,Crédito educativo,31,18,3.14,89.4,74,0,0,No,No,,,,0.1261,No
EST-00589,2,19,Hombre,Cauca,Urbana,2,Oficial,69,Administración,No,0,0,0.64,No,Recursos familiares,56,19,2.86,92.3,54,1,1,Sí,No,18,14,77.8,0.3732,No
EST-00590,2,21,Mujer,Otro,Urbana,2,Oficial,22,Ingeniería Industrial,No,0,0,0.78,No,Recursos familiares,53,20,3.14,79.1,64,1,0,Sí,No,20,19,95,0.3176,No
EST-00591,2,21,Mujer,Atlántico,Urbana,4,Oficial,49,Psicología,Sí,14,0,6.21,No,Beca / subsidio,15,17,2.65,92.9,70,2,0,No,No,16,12,75,0.2312,No
EST-00592,1,20,Hombre,Cundinamarca,Rural,2,Oficial,37,Psicología,Sí,44,0,2.04,No,Recursos familiares,85,17,3.37,77.9,65,0,0,Sí,No,,,,0.4671,Sí
EST-00593,2,19,Hombre,Risaralda,Urbana,2,Oficial,41,Ingeniería de Sistemas,No,0,0,1.91,No,Recursos familiares,74,18,3.06,89.4,59,0,0,Sí,No,18,17,94.4,0.2012,No
EST-00594,2,26,Mujer,Tolima,Urbana,1,Oficial,15,Diseño,No,0,0,1.74,No,Crédito educativo,35,19,2.66,90.6,74,0,0,No,No,16,15,93.8,0.2054,No
EST-00595,1,32,Mujer,Risaralda,Rural,1,Oficial,27,Psicología,Sí,33,1,1.14,Sí,Crédito educativo,45,18,3.01,78.6,73,3,2,No,No,,,,0.6154,No
EST-00596,2,22,Mujer,Cundinamarca,Urbana,4,Privado,98,Ingeniería Industrial,Sí,22,0,2.64,No,Mixto,5,14,3.96,98.2,63,0,0,No,No,18,18,100,0.0679,No
EST-00597,2,21,Hombre,Antioquia,Urbana,1,Oficial,44,Psicología,No,0,0,1.22,No,Recursos familiares,58,17,3.47,75.6,52,0,0,No,No,20,19,95,0.1062,No
EST-00598,2,21,Hombre,Bogotá D.C.,Urbana,4,Privado,31,Ingeniería de Sistemas,No,0,0,5.56,No,Crédito educativo,29,18,3.09,91.4,80,2,0,No,No,18,14,77.8,0.1823,Sí
EST-00599,1,18,Hombre,Santander,Urbana,2,Oficial,28,Administración,No,0,0,1.62,No,Crédito educativo,24,20,3.42,100,82,0,0,Sí,No,,,,0.2232,No
EST-00600,1,19,Mujer,Quindío,Urbana,3,Privado,38,Ingeniería de Sistemas,No,0,0,2.19,No,Crédito educativo,35,16,3.11,89.5,63,0,0,No,No,,,,0.1635,No
EST-00601,1,34,Hombre,Córdoba,Urbana,2,Privado,64,Ingeniería de Sistemas,Sí,48,0,1.94,Sí,Mixto,48,18,3.07,79.5,82,0,0,No,No,,,,0.1864,Sí
EST-00602,1,20,Mujer,Bogotá D.C.,Urbana,2,Privado,42,Ingeniería de Sistemas,No,0,0,2.78,No,Mixto,39,16,3.18,89.1,64,1,0,Sí,Sí,,,,0.284,No
EST-00603,1,22,Mujer,Huila,Urbana,2,Privado,52,Administración,No,0,0,0.99,Sí,Beca / subsidio,47,18,3.36,97.6,71,3,0,No,No,,,,0.0976,No
EST-00604,1,18,Hombre,Cauca,Urbana,2,Oficial,54,Negocios Internacionales,No,0,0,1.11,No,Crédito educativo,40,20,3.13,88.6,69,0,0,No,No,,,,0.1391,No
EST-00605,1,25,Hombre,Bogotá D.C.,Urbana,2,Privado,82,Psicología,No,0,0,1.67,No,Recursos familiares,70,15,3.37,88,59,0,0,No,No,,,,0.1202,No
EST-00606,2,19,Hombre,Bogotá D.C.,Urbana,1,Oficial,9,Contaduría,No,0,0,0.78,No,Recursos familiares,8,18,3.82,100,98,0,0,No,No,18,18,100,0.0694,No
EST-00607,2,26,Hombre,Antioquia,Urbana,3,Privado,68,Negocios Internacionales,Sí,21,0,3.37,Sí,Recursos familiares,26,16,3.74,86.3,81,0,0,Sí,No,18,18,100,0.0663,No
EST-00608,2,19,Mujer,Valle del Cauca,Rural,2,Oficial,47,Derecho,No,0,0,1.81,Sí,Beca / subsidio,68,18,3.13,98.7,62,1,0,No,No,20,18,90,0.0688,No
EST-00609,2,21,Mujer,Valle del Cauca,Urbana,3,Oficial,67,Enfermería,No,0,0,2.21,No,Recursos familiares,24,17,3.82,100,76,1,0,No,No,16,15,93.8,0.07,No
EST-00610,1,20,Mujer,Norte de Santander,Urbana,1,Privado,74,Ingeniería de Sistemas,Sí,15,0,0.82,Sí,Beca / subsidio,23,15,3.58,87.7,66,0,0,No,No,,,,0.0404,No
EST-00611,1,19,Hombre,Bogotá D.C.,Urbana,2,Oficial,64,Ingeniería de Sistemas,No,0,0,1.76,No,Mixto,68,18,4.05,92.2,100,0,0,No,Sí,,,,0.0792,No
EST-00612,1,20,Mujer,Córdoba,Urbana,3,Oficial,63,Enfermería,No,0,0,2,No,Crédito educativo,28,17,3.14,92.3,67,0,0,No,No,,,,0.1363,No
EST-00613,2,19,Mujer,Antioquia,Urbana,2,Oficial,52,Ingeniería de Sistemas,Sí,21,0,2.64,Sí,Beca / subsidio,35,18,3.29,86,52,0,0,No,No,18,18,100,0.0664,No
EST-00614,1,19,Hombre,Bogotá D.C.,Urbana,2,Oficial,50,Comunicación,No,0,0,1.11,No,Crédito educativo,17,15,3.63,96.4,100,0,0,Sí,Sí,,,,0.1691,Sí
EST-00615,1,26,Hombre,Bogotá D.C.,Urbana,1,Oficial,51,Negocios Internacionales,Sí,24,0,0.77,Sí,Beca / subsidio,48,18,3.03,87.7,62,0,0,Sí,No,,,,0.1147,No
EST-00616,1,17,Mujer,Bogotá D.C.,Urbana,2,Oficial,3,Ingeniería de Sistemas,No,0,0,1.84,Sí,Mixto,23,15,3.64,92.4,53,0,0,Sí,No,,,,0.0718,No
EST-00617,2,19,Hombre,Cundinamarca,Urbana,1,Oficial,43,Ingeniería Industrial,No,0,0,1.05,No,Crédito educativo,13,18,2.69,88.9,76,3,0,No,Sí,16,10,62.5,0.471,No
EST-00618,2,20,Mujer,Valle del Cauca,Urbana,5,Privado,49,Contaduría,No,0,0,5.85,No,Crédito educativo,56,18,3.41,84.4,64,0,0,No,No,18,18,100,0.0702,No
EST-00619,2,17,Hombre,Caldas,Urbana,1,Oficial,43,Ingeniería Industrial,No,0,0,0.65,No,Mixto,56,20,3.22,90,67,2,0,No,No,14,11,78.6,0.2128,No
EST-00620,1,23,Mujer,Bolívar,Urbana,3,Oficial,55,Psicología,No,0,1,2.49,No,Recursos familiares,22,19,4.22,99.1,72,0,0,No,No,,,,0.044,No
EST-00621,1,17,Mujer,Magdalena,Urbana,3,Oficial,69,Ingeniería Industrial,No,0,0,2.19,Sí,Mixto,28,18,3.66,86.8,56,0,0,No,No,,,,0.0705,No
EST-00622,1,20,Mujer,Cauca,Urbana,2,Oficial,54,Comunicación,No,0,0,1.97,Sí,Mixto,45,16,2.61,99.7,77,0,0,No,No,,,,0.1361,No
EST-00623,1,18,Hombre,Nariño,Urbana,5,Privado,75,Derecho,No,0,0,5.12,No,Recursos familiares,36,16,3.3,87,57,0,0,No,No,,,,0.0704,No
EST-00624,2,18,Hombre,Cundinamarca,Rural,2,Oficial,31,Administración,Sí,27,0,1.56,No,Recursos familiares,79,14,3.15,78,66,0,0,No,No,20,20,100,0.242,No
EST-00625,1,19,Mujer,Valle del Cauca,Urbana,3,Privado,44,Ingeniería de Sistemas,Sí,25,0,3.48,No,Crédito educativo,34,18,3.07,99.8,74,0,0,No,No,,,,0.1683,No
EST-00626,1,20,Hombre,Boyacá,Urbana,1,Oficial,25,Contaduría,No,0,0,1.22,Sí,Beca / subsidio,29,20,2.83,83.2,80,0,0,No,No,,,,0.0481,No
EST-00627,1,19,Hombre,Antioquia,Urbana,4,Oficial,81,Contaduría,No,0,0,4.34,No,Mixto,61,18,3.45,85,64,0,0,No,No,,,,0.0591,No
EST-00628,1,20,Mujer,Bogotá D.C.,Urbana,3,Oficial,43,Contaduría,No,0,0,1.67,Sí,Mixto,31,14,2.5,100,65,1,0,No,Sí,,,,0.1123,No
EST-00629,1,21,Hombre,Meta,Urbana,4,Oficial,61,Diseño,No,0,0,3.72,No,Recursos familiares,27,20,2.93,95.9,58,0,0,No,Sí,,,,0.0828,No
EST-00630,2,24,Hombre,Valle del Cauca,Urbana,4,Oficial,49,Ingeniería de Sistemas,No,0,0,3.86,No,Mixto,24,16,2.8,100,68,0,0,No,No,18,17,94.4,0.0647,No
EST-00631,1,21,Hombre,Bogotá D.C.,Urbana,2,Oficial,48,Comunicación,No,0,0,1.3,No,Crédito educativo,11,14,3.11,97.2,85,0,0,No,No,,,,0.1382,No
EST-00632,2,20,Hombre,Atlántico,Rural,4,Oficial,63,Psicología,No,0,0,4.64,No,Recursos familiares,96,19,3.13,91.4,53,0,0,No,No,18,18,100,0.13,No
EST-00633,1,21,Hombre,Risaralda,Urbana,1,Oficial,17,Ingeniería de Sistemas,No,0,0,0.45,Sí,Recursos familiares,42,18,2.77,91.4,76,0,0,No,Sí,,,,0.0927,No
EST-00634,2,31,Mujer,Bogotá D.C.,Urbana,3,Privado,32,Psicología,Sí,40,1,3.7,No,Recursos familiares,11,18,3.19,79.3,69,2,1,No,No,20,15,75,0.5166,No
EST-00635,2,18,Mujer,Cundinamarca,Urbana,2,Privado,93,Ingeniería de Sistemas,No,0,0,0.9,Sí,Mixto,17,15,3.66,86.4,62,0,0,Sí,No,18,17,94.4,0.0795,No
EST-00636,1,27,Hombre,Valle del Cauca,Urbana,4,Privado,42,Ingeniería Industrial,Sí,23,0,3.22,No,Beca / subsidio,76,16,3.84,92.5,87,4,1,No,Sí,,,,0.2306,Sí
EST-00637,2,21,Mujer,Antioquia,Urbana,2,Oficial,3,Ingeniería de Sistemas,Sí,13,0,1.81,No,Recursos familiares,31,18,2.1,74.5,73,2,0,Sí,Sí,16,12,75,0.5493,No
EST-00638,1,19,Mujer,Bogotá D.C.,Urbana,5,Privado,49,Ingeniería Industrial,No,0,0,4.05,No,Recursos familiares,58,14,2.92,86.6,46,2,0,No,Sí,,,,0.1352,Sí
EST-00639,1,22,Hombre,Huila,Urbana,2,Oficial,66,Contaduría,No,0,0,1.8,Sí,Recursos familiares,38,16,3.85,90.9,90,0,0,No,No,,,,0.0426,No
EST-00640,1,21,Mujer,Antioquia,Urbana,2,Oficial,53,Administración,No,0,0,0.99,No,Crédito educativo,5,18,4.02,97.9,78,0,0,No,Sí,,,,0.0917,No
EST-00641,1,21,Mujer,Valle del Cauca,Urbana,3,Privado,70,Enfermería,No,0,0,2.1,Sí,Beca / subsidio,42,18,3.5,80.3,65,0,0,No,No,,,,0.064,No
EST-00642,2,22,Mujer,Atlántico,Urbana,2,Oficial,47,Ingeniería Industrial,No,0,0,1.08,No,Beca / subsidio,14,18,3.07,93.5,74,0,0,Sí,No,18,18,100,0.2037,No
EST-00643,1,22,Mujer,Norte de Santander,Urbana,3,Privado,76,Ingeniería de Sistemas,No,0,0,4.21,Sí,Mixto,60,16,3.81,89.3,91,2,0,No,Sí,,,,0.085,No
EST-00644,2,20,Mujer,Antioquia,Urbana,4,Privado,50,Psicología,Sí,18,0,5.91,No,Mixto,72,19,3.1,95.6,88,0,0,No,No,16,16,100,0.0843,No
EST-00645,1,19,Mujer,Caldas,Urbana,2,Oficial,31,Comunicación,No,0,0,1.96,No,Crédito educativo,5,18,2.92,80.2,65,0,0,No,Sí,,,,0.1621,No
EST-00646,2,21,Mujer,Cundinamarca,Urbana,3,Oficial,70,Diseño,No,0,0,2.2,No,Recursos familiares,72,20,3.73,95,59,0,0,No,No,18,18,100,0.0336,No
EST-00647,2,18,Hombre,Tolima,Urbana,4,Privado,47,Diseño,No,0,0,4.76,No,Crédito educativo,41,18,4.1,89.8,84,0,0,No,No,20,20,100,0.0505,No
EST-00648,1,19,Mujer,Huila,Rural,1,Oficial,48,Ingeniería Industrial,Sí,15,0,0.46,No,Recursos familiares,12,15,3.64,94.1,66,0,0,No,Sí,,,,0.0774,No
EST-00649,2,20,Mujer,Cauca,Urbana,3,Oficial,76,Derecho,No,0,0,1.66,No,Mixto,33,17,3.61,89.8,67,2,0,No,No,14,10,71.4,0.1436,No
EST-00650,2,20,Mujer,Atlántico,Rural,3,Privado,28,Diseño,No,0,0,3.26,No,Recursos familiares,113,14,2.78,79.8,82,0,0,No,No,18,17,94.4,0.2267,No
EST-00651,2,20,Hombre,Cauca,Rural,3,Oficial,50,Derecho,No,0,0,1.83,No,Mixto,52,19,3.65,90.4,73,0,0,Sí,No,16,16,100,0.0808,No
EST-00652,1,21,Hombre,Cesar,Urbana,2,Oficial,65,Ingeniería Industrial,No,0,0,2.31,No,Recursos familiares,70,18,3.54,81.2,91,1,0,No,No,,,,0.1712,No
EST-00653,1,20,Mujer,Antioquia,Rural,1,Oficial,39,Negocios Internacionales,No,0,0,0.93,No,Crédito educativo,60,20,2.77,96.5,90,3,0,No,No,,,,0.4267,Sí
EST-00654,1,21,Hombre,Tolima,Urbana,1,Oficial,69,Administración,No,0,0,0.57,Sí,Beca / subsidio,26,16,3.59,87,90,0,0,No,No,,,,0.0813,No
EST-00655,1,21,Mujer,Santander,Urbana,2,Oficial,52,Diseño,Sí,39,0,2.54,Sí,Mixto,5,17,3.17,79.5,75,0,1,No,No,,,,0.2126,Sí
EST-00656,1,22,Mujer,Bogotá D.C.,Urbana,3,Oficial,25,Negocios Internacionales,No,0,0,2.02,No,Mixto,46,18,3.54,84,61,0,0,No,No,,,,0.0435,No
EST-00657,2,19,Hombre,Atlántico,Urbana,3,Oficial,37,Negocios Internacionales,No,0,0,3.43,No,Recursos familiares,30,16,3.62,100,61,3,0,Sí,No,16,11,68.8,0.2797,Sí
EST-00658,2,19,Mujer,Bogotá D.C.,Urbana,2,Oficial,73,Psicología,No,0,0,2.8,Sí,Mixto,80,20,3.47,84.3,72,0,0,No,No,18,18,100,0.0621,No
EST-00659,2,18,Hombre,Cesar,Urbana,4,Privado,46,Contaduría,Sí,23,0,6.95,No,Recursos familiares,62,19,2.69,87.9,85,2,0,No,No,14,10,71.4,0.2562,No
EST-00660,2,16,Mujer,Valle del Cauca,Urbana,3,Oficial,28,Administración,No,0,0,1.73,No,Crédito educativo,38,17,3.35,90.8,70,0,0,No,No,18,18,100,0.063,No
EST-00661,2,21,Hombre,Antioquia,Urbana,3,Privado,23,Ingeniería de Sistemas,Sí,11,0,2.9,Sí,Mixto,19,16,3.58,92.1,67,2,0,No,Sí,16,12,75,0.0433,No
EST-00662,2,21,Mujer,Atlántico,Urbana,2,Privado,29,Ingeniería de Sistemas,No,0,0,0.95,No,Crédito educativo,44,19,3.16,85.8,67,0,0,No,No,18,17,94.4,0.1196,No
EST-00663,1,19,Hombre,Cundinamarca,Rural,3,Privado,71,Comunicación,No,0,0,2.94,No,Recursos familiares,63,20,3.7,85.2,83,0,0,No,No,,,,0.0892,No
EST-00664,2,20,Hombre,Tolima,Urbana,3,Oficial,18,Derecho,No,0,0,3.08,Sí,Crédito educativo,5,18,2.85,92.9,55,0,0,No,No,18,17,94.4,0.0725,No
EST-00665,1,18,Mujer,Cauca,Rural,5,Privado,43,Ingeniería de Sistemas,No,0,0,7.88,No,Recursos familiares,102,18,3.52,93.9,85,0,0,Sí,No,,,,0.2077,No
EST-00666,1,18,Hombre,Antioquia,Urbana,1,Oficial,73,Derecho,No,0,0,0.68,Sí,Mixto,16,16,4.15,88.4,76,0,0,No,No,,,,0.0325,No
EST-00667,2,22,Hombre,Huila,Rural,2,Oficial,27,Comunicación,No,0,0,1.63,Sí,Crédito educativo,97,16,3.37,88.7,95,0,0,No,No,20,19,95,0.0469,No
EST-00668,1,25,Mujer,Atlántico,Urbana,3,Privado,62,Contaduría,No,0,2,3.43,Sí,Beca / subsidio,54,18,3.57,94.2,79,0,0,No,No,,,,0.095,No
EST-00669,1,30,Hombre,Santander,Urbana,3,Oficial,57,Psicología,Sí,25,1,2.04,No,Recursos familiares,52,18,2.39,82.1,53,0,0,No,Sí,,,,0.3409,No
EST-00670,2,22,Hombre,Atlántico,Urbana,2,Oficial,63,Enfermería,Sí,14,0,0.82,Sí,Crédito educativo,43,19,3.76,85,81,0,1,Sí,No,18,16,88.9,0.0692,No
EST-00671,1,26,Hombre,Cundinamarca,Urbana,1,Oficial,58,Negocios Internacionales,Sí,39,0,1.4,No,Recursos familiares,32,16,3.46,93.7,62,0,0,Sí,No,,,,0.294,No
EST-00672,1,17,Hombre,Valle del Cauca,Urbana,4,Privado,33,Diseño,No,0,0,3.1,No,Recursos familiares,7,16,2.98,87.3,72,0,0,No,No,,,,0.12,No
EST-00673,1,17,Mujer,Valle del Cauca,Urbana,3,Oficial,94,Ingeniería de Sistemas,No,0,0,1.91,No,Mixto,36,19,4.25,98.3,86,0,0,No,No,,,,0.0629,No
EST-00674,2,18,Mujer,Magdalena,Urbana,2,Oficial,42,Administración,No,0,0,2.12,No,Recursos familiares,39,17,3.51,85.7,92,1,0,No,No,18,16,88.9,0.0974,No
EST-00675,1,20,Hombre,Risaralda,Urbana,3,Oficial,21,Ingeniería de Sistemas,No,0,0,1.88,Sí,Mixto,43,20,3.37,82.1,69,1,0,No,No,,,,0.1196,No
EST-00676,1,20,Hombre,Boyacá,Urbana,3,Oficial,55,Contaduría,No,0,0,2.88,No,Recursos familiares,54,18,3.48,91.7,86,0,0,No,No,,,,0.0889,No
EST-00677,2,19,Mujer,Bolívar,Urbana,3,Privado,71,Administración,No,0,0,2,No,Mixto,26,19,3.61,94.4,91,0,0,No,No,16,15,93.8,0.0679,No
EST-00678,1,24,Mujer,Valle del Cauca,Rural,1,Oficial,28,Diseño,No,0,0,1.4,No,Crédito educativo,39,18,4.16,92,79,0,0,Sí,No,,,,0.194,Sí
EST-00679,2,20,Hombre,Valle del Cauca,Urbana,1,Oficial,25,Administración,No,0,0,0.68,Sí,Recursos familiares,57,18,3.28,88.6,82,0,0,No,No,16,16,100,0.0719,No
EST-00680,1,17,Mujer,Bogotá D.C.,Urbana,1,Privado,41,Diseño,No,0,0,1.03,Sí,Mixto,89,19,3.22,96.7,73,1,0,Sí,No,,,,0.1438,No
EST-00681,1,20,Mujer,Meta,Urbana,3,Privado,53,Ingeniería Industrial,No,0,0,2.02,No,Recursos familiares,22,17,3.74,92.1,81,0,0,No,No,,,,0.0805,No
EST-00682,1,20,Hombre,Tolima,Urbana,3,Privado,74,Administración,No,0,0,3,No,Recursos familiares,39,18,4.14,89.6,74,0,1,No,No,,,,0.0869,No
EST-00683,2,21,Mujer,Antioquia,Urbana,3,Oficial,19,Ingeniería de Sistemas,No,0,2,1.67,No,Recursos familiares,50,20,3.63,92.7,66,0,0,No,No,20,20,100,0.0626,No
EST-00684,1,20,Mujer,Atlántico,Rural,1,Oficial,10,Diseño,No,0,0,0.79,No,Crédito educativo,58,20,2.59,72.3,52,2,0,No,No,,,,0.5131,Sí
EST-00685,2,26,Mujer,Atlántico,Urbana,1,Oficial,36,Ingeniería de Sistemas,Sí,18,0,0.93,No,Crédito educativo,68,18,3.09,78,60,0,0,Sí,No,20,20,100,0.3303,Sí
EST-00686,2,18,Hombre,Bogotá D.C.,Urbana,2,Oficial,60,Ingeniería Industrial,No,0,0,0.76,No,Recursos familiares,67,17,3.65,96.4,90,0,0,No,No,20,20,100,0.0545,No
EST-00687,2,18,Mujer,Atlántico,Urbana,2,Oficial,64,Negocios Internacionales,No,0,0,1.64,Sí,Recursos familiares,22,20,4.02,96.6,82,0,0,No,No,14,13,92.9,0.024,No
EST-00688,2,17,Mujer,Cundinamarca,Urbana,2,Oficial,64,Derecho,No,0,0,2.17,No,Crédito educativo,65,18,3.78,99.5,69,1,0,No,No,14,13,92.9,0.1605,No
EST-00689,2,18,Mujer,Bogotá D.C.,Urbana,4,Privado,73,Negocios Internacionales,No,0,0,6.24,Sí,Beca / subsidio,49,20,3.78,100,74,0,0,No,No,16,16,100,0.0197,No
EST-00690,2,18,Hombre,Valle del Cauca,Urbana,1,Oficial,40,Derecho,No,0,0,1.3,No,Recursos familiares,72,16,3.39,84.1,81,0,0,No,No,18,18,100,0.0578,No
EST-00691,2,20,Mujer,Bogotá D.C.,Urbana,2,Oficial,38,Comunicación,Sí,25,0,1.03,No,Crédito educativo,41,16,2.64,86.5,67,0,1,Sí,No,16,16,100,0.4427,Sí
EST-00692,2,18,Mujer,Nariño,Urbana,3,Oficial,42,Comunicación,No,0,0,2.87,No,Recursos familiares,19,18,3.43,85.5,88,0,0,No,No,18,18,100,0.1075,No
EST-00693,2,20,Hombre,Bogotá D.C.,Urbana,4,Privado,73,Administración,Sí,27,0,3.22,No,Recursos familiares,46,20,3.52,75.8,71,0,0,No,No,18,17,94.4,0.125,No
EST-00694,1,21,Hombre,Bolívar,Urbana,3,Oficial,37,Contaduría,No,0,0,2.69,No,Crédito educativo,43,18,3.36,87.6,83,0,0,No,No,,,,0.0562,No
EST-00695,1,21,Mujer,Nariño,Urbana,5,Privado,58,Ingeniería de Sistemas,Sí,16,0,3.96,Sí,Beca / subsidio,10,20,3.47,88,61,1,0,No,No,,,,0.0791,No
